gene_id,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000004766,483.0715454827632,460.6816800890415,467.87523186776247,503.72482510905536,521.06155886118,483.7316718094123,477.13491532267227,448.97405253396835
ENSG00000004776,3409.9745476862536,3433.361286474745,2377.937304822419,2422.961250747118,1777.237788325203,1610.5335129370978,3916.893753143133,3338.7150651877414
ENSG00000004777,128.6227082484593,124.93062510889261,114.82652210674023,83.70501544838902,77.60491302187786,54.30370318687642,121.75166804785431,75.18197577809376
ENSG00000004779,323.0295497232299,373.676423316777,423.3156859755946,385.640964030078,355.6181179134403,408.7068187222804,322.4773910456682,344.14284687155595
ENSG00000004799,79.53007151240614,872.2834717424466,111.39886473041963,1653.1740551056832,200.40829186968458,346.54336902151397,688.829257063536,3374.7177014758427
ENSG00000004864,140.40494106511207,130.50788515839673,112.25577907449978,131.53645284746847,193.58588193369533,202.92436454043292,160.1418336485291,136.5982376813253
ENSG00000004866,440.8518778897575,288.90207056431416,661.5378736298766,360.2305129118171,449.42625453329265,358.6902499975258,439.84161159630247,313.4347159199402
ENSG00000004897,1520.8898860829274,1493.5902412572073,1482.4618152586613,1654.6687875244045,1529.0726269035933,1552.6571976984533,1467.6011878200816,1489.873801687013
ENSG00000004961,437.9063196855943,368.09916326727284,455.0215167065602,428.98820417299373,567.9656271711061,431.5715358535968,394.8702747497978,428.85493225532355
ENSG00000004975,1341.2108356289727,1117.6829139206286,916.0414338216814,771.281928060156,1054.9151363523397,758.1082773852089,1118.7991117910935,890.535797596857
ENSG00000005007,2118.838201528055,2527.614254435274,2087.443342179248,2269.003811618831,1996.407707518858,2365.0691782705385,2154.236721135008,2641.9581629062527
ENSG00000005020,817.8833280226459,871.1680197325458,612.6937560173079,831.0712248090053,543.234391153145,590.9100333624579,843.4867813405402,957.2465648365741
ENSG00000005022,1315.6826645262252,1181.2636784849756,1133.6976772180399,1173.3649486961676,1103.5248071462631,1036.0574950127736,1011.3066481092043,1031.3696395473708
ENSG00000005059,211.09833796502863,219.7440459504629,213.3716716759576,264.5676381136582,164.59063970574095,145.76257171214195,231.4378554783537,249.90065188211446
ENSG00000005075,782.5366295726876,923.5942641978846,865.4834875209525,790.713449503532,835.7452171586847,903.8708490973509,743.6723507787858,722.170527896619
ENSG00000005100,426.12408686894156,496.37614440586793,417.31728556703354,532.1247410647588,445.16224832329937,496.59307519577777,415.7106503615926,664.9898702625758
ENSG00000005156,224.84427625112355,159.50963741581825,207.37327126739655,139.01011494107462,295.9220309735343,292.23966583463755,199.62886112350887,133.421534479434
ENSG00000005175,340.70289894820905,327.9428909108431,203.0886995469958,183.8520875027116,437.48703714531143,320.82056224878306,378.4173466352228,315.5525180545344
ENSG00000005189,80.51192424712721,69.15802461385127,75.40846227905328,86.69448028583149,78.45771426387653,37.86968774874276,102.00815431036442,75.18197577809376
ENSG00000005194,405.50517943979924,457.33532405933903,477.30128965264413,526.1458113898739,457.9542669532792,489.44785109224136,389.3859653782728,453.20965680315675
ENSG00000005206,667.6598596103231,653.6548778018845,651.2549015009148,624.7981510254752,637.895329014996,749.5340084609653,639.4704727198114,669.2254745317642
ENSG00000005238,790.3914514504561,699.3884102078184,728.3771924681283,591.914037813608,843.4204283366726,683.7979467084307,653.7296770857763,657.5775627914961
ENSG00000005243,1111.457295704244,1035.1394651879673,1141.4099063147612,1128.5229761345306,844.2732295786712,777.4003824647572,1138.5426255285836,995.3670032592695
ENSG00000005249,216.00760163863396,269.9393863960001,240.79293068652242,473.8301767346307,248.1651614216094,276.52017280685754,229.24413172974369,437.32614079370035
ENSG00000005302,472.27116540083153,583.3814011781325,424.17260031967476,472.3354443159095,422.98941603133426,490.87689591294867,443.13219721921746,401.3235045055991
ENSG00000005339,2591.1093669288866,2138.3215029798853,2686.4264686912734,2228.646036313358,2750.2840054456715,2827.3651777693417,2608.3375370972753,2707.6100290786726
ENSG00000005379,182.6246086581178,169.5487055049257,104.54354997777843,130.04172042874723,145.8290123817705,222.21646961998113,129.42970116798926,137.65713874862237
ENSG00000005436,210.11648523030757,240.9376341385786,241.6498450306026,272.0413002072643,271.1907949555732,301.52845716923485,261.05312608458854,266.843068958868
ENSG00000005448,224.84427625112355,229.78311403957034,231.36687290164076,227.19932764562733,199.55549062768594,308.6736812727712,182.07907113462898,261.5485636223825
ENSG00000005469,488.9626618910896,422.75631175241335,261.35887494444603,255.59924360133076,533.8535774911597,362.9773844596476,564.8838652670718,499.8013037642289
ENSG00000005471,62.83857502214806,20.078136178214884,51.41486064480906,25.410451118260955,17.908826081971814,12.861403386365467,57.03681746385968,23.295823480536097
ENSG00000005483,1648.5307415966656,1635.2526465146123,1455.0405562480964,1638.2267309184708,1841.1978814751021,1827.7483256846035,1695.7484576755203,1886.9617019234238
ENSG00000005486,754.0629002657768,689.349342118711,951.1749219289676,843.0290841587752,1010.5694717684095,1016.7653899332255,836.9056100947103,727.4650332331045
ENSG00000005700,1049.6005734168168,919.1324561582813,1295.6544882491883,1180.8386107897736,1138.4896580682082,1216.8316648322439,1269.0691885708777,1233.619743401116
ENSG00000005801,196.3705469442127,191.85774570294222,252.78973150364453,203.28360894608764,272.8963974395705,199.35175248866474,216.08178923808376,158.8351600945643
ENSG00000005810,2639.2201509302186,2250.9821559798684,2245.9724958340757,2294.414262737092,2512.352458928046,2630.8715149220916,2430.6459134598663,2433.354652648725
ENSG00000005812,1336.3015719553673,1539.323773663141,1183.3987091746885,1943.1521443376023,960.2541984904886,1296.8581747918513,1274.5534979424028,1778.95379305912
ENSG00000005882,598.9301681798487,609.0367974058514,634.1166146193117,608.3560944195417,696.7386147129034,553.0403456137151,712.960218298246,745.4663513771551
ENSG00000005884,695.151736182513,730.6210664850416,1341.9278628295165,1665.1319144554532,1132.5200493742175,1882.7665512818337,1323.9122822861275,1542.8188550518678
ENSG00000005889,666.6780068756021,661.4630418711903,660.6809592857965,695.0505747053732,730.8506643928497,796.6924875443053,1018.9846812293392,1088.550297181414
ENSG00000005893,5009.4126525468655,4986.070484256696,5329.150305834459,5759.204009332909,4820.885421018413,4968.788841599192,5179.381770468181,5464.988408320309
ENSG00000005955,1304.8822844442934,1426.6631206631575,1518.4522177100275,1576.9427017509004,1454.0261176077115,1370.453983058276,1263.5848791993528,1551.2900635902445
ENSG00000006007,1905.7761580935842,2035.699918069009,2126.0044876628544,2505.171533776786,2437.305949632164,2560.8483187074353,1896.474180673334,2228.9867466603855
ENSG00000006015,507.61786385078983,516.4542805840829,351.3348810728619,285.4938919757554,221.72832291965102,261.5152021894312,449.71336846504744,397.0879002364107
ENSG00000006016,129.6045609831804,105.96794094057856,83.9776057198548,122.56805833514107,67.37129811789397,120.03976493941103,266.5374354561135,278.49098069913606
ENSG00000006025,224.84427625112355,147.23966530690913,238.22218765428198,116.58912866025614,157.76822976975168,69.3086738043028,224.85668423252372,110.1257109988979
ENSG00000006042,2931.8122658770953,2669.2766596926785,3139.7341567096732,3104.559233684,3284.99038417883,3266.7964601368285,3210.5147060907166,3187.2922125642567
ENSG00000006062,267.06394384412926,249.86125021778523,234.79453027796137,118.08386107897738,244.7539564536148,126.47046663259376,218.27551298669377,122.83252380646304
ENSG00000006114,1201.7877472985817,793.0863790394878,1122.5577907449979,837.0501544838902,1310.7555089519371,865.2866389382544,1085.8932555619438,785.7045919344447
ENSG00000006118,503.69045291190554,374.7918753266778,496.15340522240746,379.66203435519304,629.3673165950095,424.4263117500604,416.8075122358976,261.5485636223825
ENSG00000006125,7043.81151888891,5981.053677088234,6666.793596943575,7638.082659665498,6911.954066399122,6730.801105531261,6120.489258621865,7044.868800727574
ENSG00000006194,530.2004767493743,503.0688564652729,499.581062598728,647.2191373062936,566.2600246871087,603.0569143384697,547.3340752781919,537.9217421869243
ENSG00000006282,1715.296727557698,1469.0502970393889,1143.1237350029214,1068.7336793856812,1392.6244281838083,1334.727862540594,1486.2478396832666,1391.396002428383
ENSG00000006327,530.2004767493743,388.17729944548773,572.4187818455408,385.640964030078,614.0168942390336,971.7504780809464,638.3736108455064,388.61669169803395
ENSG00000006451,1758.4982478854247,1026.2158491087607,979.4530952836126,813.1344357843506,1342.3091549058875,825.2733839584508,1208.741785484103,848.1797549049733
ENSG00000006453,138.44123559566995,110.42974898018186,177.38126922459125,161.43110122189313,166.29624218973828,156.48040786744653,173.30417614018901,136.5982376813253
ENSG00000006459,422.19667593005727,364.7528072375704,289.637048299091,431.9776690104362,393.9941738033799,266.51685906190664,480.42550094558726,528.3916325812505
ENSG00000006468,210.11648523030757,104.85248893067772,177.38126922459125,179.36789024654792,145.8290123817705,163.62563197098288,345.51149040607305,278.49098069913606
ENSG00000006530,297.5013786204822,307.8647547326282,294.77853436357196,303.43068100041023,358.17652163943626,333.6819656351485,293.9589823137383,293.3155956412954
ENSG00000006534,859.1211428809305,1235.9208269701162,1191.96785261549,1279.490950425375,1297.1106890799585,1837.0371170192009,575.8524840101218,892.6535997314513
ENSG00000006576,907.2319268822627,728.3901624652399,1317.9342611952723,1013.4285798929957,1148.723272972192,817.4136374445608,1594.837165239461,1075.8434843738487
ENSG00000006607,640.1679830381333,817.6263232573061,791.7888539300595,1159.9123569276765,574.7880371070954,1041.7736742956029,809.4840632370854,1211.382820987877
ENSG00000006625,203.24351608726013,207.4740738415538,185.0934983213126,150.9679742908445,246.45955893761212,237.93596264776113,187.56338050615392,140.83384195051366
ENSG00000006634,96.22156800266423,78.08164069305788,89.11909178433571,71.74715609861916,96.36654034584834,73.59580826642461,105.2987399332794,76.24087684539086
ENSG00000006638,88.36674612489571,52.42624446533886,95.97440653697691,64.273494005013,63.960093149899336,35.01159810732822,73.48974557843458,55.06285549944895
ENSG00000006652,872.8670811670254,918.0170041483805,897.189318251918,875.9131973706423,1348.278763599878,1263.2756215052302,1292.1032879312827,1161.6144708249135
ENSG00000006695,162.98755396369654,167.31780148512402,189.37807004171339,194.31521443376022,178.2354595777195,254.3699780858948,152.46380052839413,180.0131814405062
ENSG00000006704,303.39249502880864,246.51489418808274,296.49236305173224,254.10451118260954,281.4244098595571,197.20818525760382,327.96170041719313,350.4962532753385
ENSG00000006712,973.0160601085739,965.981440574116,1288.7991734965472,1068.7336793856812,1343.161956147886,1057.4931673233827,1156.0924155174635,993.2492011246753
ENSG00000006715,2016.7255171170643,1764.6450796631082,2297.3873564788846,2358.687756742105,2409.1635086462084,2302.9057285697722,2384.5777147390563,2263.9304818811897
ENSG00000006740,36.32855118467935,29.001752257421497,23.136687290164076,26.905183536982186,32.406447195949,27.15185159343821,52.6493699666397,58.239558701340236
ENSG00000006744,911.1593378211469,1042.947629257273,912.6137764453608,922.2499023510005,929.553353778537,960.3181195152882,760.1252788933607,978.424586182516
ENSG00000006756,383.9044192759358,329.05834292074394,418.1741999111137,415.5356124045027,461.36547192127387,427.28440139147494,492.4909815629422,595.1023998209675
ENSG00000006757,116.84047543180655,156.16328138611576,149.96001021402643,128.546988010026,173.11865212572752,157.90945268815378,154.65752427700411,151.42285262348463
ENSG00000006831,1050.582426151538,1152.2619262275541,1017.1573264231392,1272.017288331769,1007.1582668004148,1153.9536927211238,963.0447256397845,1166.9089761613989
ENSG00000007047,727.5528764283081,752.9301066830582,719.8080490273269,826.5870275528416,834.892415916686,800.9796220064271,767.8033120134957,845.003051703082
ENSG00000007080,605.8031373228962,777.4700509008763,598.1262121679454,587.4298405574444,670.301776210945,835.2766977034017,518.815666546262,620.5160254360978
ENSG00000007168,3133.0920764949137,3245.9653488114063,3263.129822257215,3569.421015906303,3248.319930772888,3438.996361032055,3121.668894272012,3401.1902281582697
ENSG00000007202,4119.854074889582,3740.1105891974726,4487.660419947751,4222.619082887482,4352.6975391611495,4833.029583632001,4193.302945467991,4212.308445707845
ENSG00000007237,396.6685048273096,127.16152912869426,264.78653232076664,62.778761586291765,236.22594403362822,102.89122709092373,1473.0854971916067,772.99777912687955
ENSG00000007255,126.65900277901719,161.7405414356199,99.40206391329751,171.89422815294174,118.53937263781343,125.04142181188648,125.04225367076928,106.94900779700662
ENSG00000007341,135.49567739150675,122.69972108909096,131.96480898834326,115.09439624153491,161.17943473774633,212.2131558750302,157.9481098999191,200.132301719151
ENSG00000007372,31.41928751107403,39.04082034652894,23.136687290164076,32.88411321186712,18.761627323970473,27.15185159343821,44.97133684650474,41.297141624586715
ENSG00000007376,275.9006184566188,305.63385071282653,191.94881307395383,182.35735508399037,263.5155837775853,288.66705378286935,239.11588859848865,267.9019700261651
ENSG00000007384,1946.0321202171478,2094.8188745937528,1702.6888016872601,1496.2271511399538,1651.8760057514003,1803.45456373258,1880.0212525587592,2099.80081645014
ENSG00000007392,756.0266057352188,659.2321378513886,702.6697621457238,620.3139537693115,712.941838310878,590.1955109521042,686.6355333149261,649.1063542531193
ENSG00000007520,485.03525095220533,517.5697325939836,418.1741999111137,376.6725695177506,415.3142048533463,520.1723147374478,434.3573022247775,461.6808653415335
ENSG00000007541,717.7343490810974,692.6956981484135,584.4155826626629,551.5562625081349,546.6455961211396,718.0950224054053,610.9520639878815,772.99777912687955
ENSG00000007545,199.3161051483759,230.89856604947116,194.51955610619427,221.22039797074243,211.49470801566713,216.50029033715202,216.08178923808376,202.25010385374517
ENSG00000007866,1447.2509309788475,2301.177496425406,1453.326727559936,2055.2570757416947,1062.5903475303276,1576.950959650477,1231.775884844508,1868.9603837793732
ENSG00000007923,550.8193841785167,594.5359212771407,601.553869544266,587.4298405574444,702.708223406894,720.9531120468198,592.3054121246967,581.3366859461053
ENSG00000007933,747.1899311227293,875.629827772149,1867.216355750649,2366.161418835711,191.02747820769935,247.22475398235844,307.1213248053983,300.72790311237503
ENSG00000007944,366.2310700509567,273.28574242570255,447.3092876098388,288.4833568131979,438.3398383873101,317.9624726073685,352.092661651903,245.6650476129261
ENSG00000008018,1638.712214249455,1649.7535226433229,1531.3059328712297,1638.2267309184708,1392.6244281838083,1407.609148396665,1469.7949115686915,1480.3436920813392
ENSG00000008083,271.9732075177346,290.017522574215,243.3636737187629,328.84113211867117,262.6627825355866,386.55662400131763,248.9876454672336,385.4399884961427
ENSG00000008086,96.22156800266423,100.39068089107441,109.68503604225933,55.305099492685606,121.09777636380942,125.75594422224012,116.26735867632934,98.47779925862986
ENSG00000008128,31.41928751107403,25.655396227719017,20.565944257923626,14.947324187212326,11.93921738798121,12.14688097601183,32.90585622914981,29.649229884318665
ENSG00000008130,1252.844089504077,2023.4299459601,1210.8199681852534,2122.5200345841504,1232.2977946880605,1681.9857539724617,1209.838647358408,2620.7801415603108
ENSG00000008256,1782.06271351873,3405.4749862272242,2601.5919486273383,5540.973076199609,2363.1122415782806,6169.186490993302,2319.8628641550617,5625.941370549467
ENSG00000008277,16.69149649025808,15.616328138611577,19.709029913843473,20.926253862097255,17.908826081971814,12.14688097601183,25.227823109014857,16.942417076753525
ENSG00000008282,1839.992024867273,1966.5418934551578,1677.8382857089357,2461.82429363387,1615.2055523454578,1929.21050795482,2012.7415393496635,2270.2838882849724
ENSG00000008283,548.8556787090745,535.4169647523969,524.4315785770524,506.71428994649784,536.4119812171558,598.0552574659943,482.61922469419727,452.15075573585966
ENSG00000008294,2767.842859178678,2540.9996785540834,3032.6198636996546,3002.917429210956,2779.279247673626,2794.4971468930744,3239.0331148226464,3155.5251805453436
ENSG00000008300,60.87486955270594,90.35161280196698,74.55154793497314,73.2418885173404,105.74735400783356,125.04142181188648,78.97405494995955,92.12439285484729
ENSG00000008311,485.03525095220533,1058.5639573958847,484.1566044052853,979.0497342624074,384.61336014139465,740.9597395367216,490.2972578143322,1167.9678772286961
ENSG00000008324,108.98565355403805,170.6641575148265,72.83771924681284,152.4627067095657,92.9553353778537,104.32027191163101,125.04225367076928,150.36395155618752
ENSG00000008382,79.53007151240614,73.61983265345457,75.40846227905328,73.2418885173404,93.80813661985236,105.03479432198465,75.68346932704456,85.77098645106472
ENSG00000008394,2672.6031439107346,3147.805571940133,2542.464858885808,2911.738751668961,6141.874544874334,5799.063882430119,2764.0919232485844,2835.737058221621
ENSG00000008405,244.4813309455448,291.1329745841158,230.50995855756062,246.63084908900336,236.22594403362822,293.66871065534485,342.22090478315806,267.9019700261651
ENSG00000008441,13405.23538714668,10577.83140988954,11513.501127060908,9087.973105825095,10299.28059961779,8271.311422253702,13236.929099112665,10399.467381924773
ENSG00000008513,2019.6710753212276,1345.2351239403972,1501.3139308284246,878.9026622080847,2264.1872975064366,1656.9774696100844,1781.3036838713099,1154.2021633538338
ENSG00000008517,271.9732075177346,133.85424118809922,276.78333313788875,144.98904461595956,78.45771426387653,71.45224103536371,318.0899435484482,173.65977503672363
ENSG00000008710,4906.3181154011545,5949.82102081101,4510.797107237915,4905.7117982430855,3644.8725083022637,6457.8535447761715,5122.344953004321,8057.178221063597
ENSG00000008838,1205.7151582374659,1117.6829139206286,1131.1269341857994,1023.8917068240443,1220.3585773000793,1231.8366354496702,1120.9928355397037,1194.4404039111234
ENSG00000008853,421.21482319533624,543.2251288217027,437.02631548087703,660.6717290747848,437.48703714531143,587.3374213106897,518.815666546262,876.7700837219949
ENSG00000008869,723.6254654894237,720.5819983959342,668.3931883825178,704.0189692177005,680.535391114929,676.6527226048943,738.1880414072608,774.0566801941766
ENSG00000008952,4391.8272824073165,4880.102543316118,4605.914599430812,5397.478764002371,4906.165545218279,5771.197508426327,5359.2671178542,5492.519836070033
ENSG00000008988,12746.412202148846,13036.287639710963,11187.016761966372,10422.769155743155,9769.691028336623,9470.994549237459,10386.185087793985,9840.367618391905
ENSG00000009307,14616.841661792472,14314.595643057311,17020.88961646404,17356.83284619095,16959.658299627306,15788.801701584318,14802.15099374589,15869.750295581565
ENSG00000009335,1982.3606714018272,2277.7530042174885,1896.351443449374,2269.003811618831,2071.45421681474,2319.339744007906,1910.733385039299,2146.392463411212
ENSG00000009413,4895.517735319222,10678.222090780615,4467.951390033907,10838.304768147656,4744.133309238533,7368.155095566705,5155.250809233471,12687.752588353795
ENSG00000009724,37.310403919400414,31.232656277223153,56.55634670928997,35.87357804930958,35.81765216394363,29.29541882449912,51.552508092334705,38.12043842269543
ENSG00000009780,150.22346841232272,233.1294700692728,131.1078946442631,246.63084908900336,125.3617825738027,141.47543725002015,153.56066240269914,218.1336198632016
ENSG00000009830,417.287412256452,466.2589401385456,377.04231139526644,440.9460635227636,433.22303093531815,436.57319272607225,410.2263409900677,384.38108742884555
ENSG00000009844,813.9559170837616,749.5837506533557,898.9031469400784,814.6291682030717,926.9949500525411,878.14804232462,824.8401294773553,868.2988751836181
ENSG00000009954,2749.1876572189776,2912.4451978510588,2910.938026840273,2944.6228648808283,3251.731135740882,2782.3502659170626,3112.893999277572,2952.2161756243013
ENSG00000010017,1276.4085551373826,2186.2859394056204,1335.9294624209554,2473.7821529836397,1454.0261176077115,1787.0205482944464,1543.2846571471262,2838.9137614235124
ENSG00000010072,165.93311216785972,157.27873339601658,173.0966975041905,186.84155234015407,180.79386330371545,157.90945268815378,179.88534738601896,165.18856649834686
ENSG00000010165,929.8145397808471,1046.2939852869756,987.1653243803339,904.3131133263457,878.3852792586175,801.6941444167808,885.1675325641299,843.9441506357849
ENSG00000010219,196.3705469442127,175.12596555442983,210.80092864371716,164.42056605933558,218.3171179516564,190.06296115406747,188.66024238045893,154.59955582537592
ENSG00000010244,2047.1629518934174,2228.673115781852,1859.5041266539276,1989.4888493179606,2230.9280490684887,2370.070835143014,1694.6515958012153,1859.4302741736992
ENSG00000010256,1600.4199575953335,1981.0427695838684,1423.334725517131,1989.4888493179606,1682.5768504633518,2290.7588475937605,1360.1087241381922,2079.681696171495
ENSG00000010270,863.0485538198147,895.7079639503639,717.2373059950864,763.8082659665498,819.5419935607101,741.6742619470753,648.2453677142513,726.4061321658073
ENSG00000010278,3068.2897960033233,3928.621978870712,3281.125023482898,5448.299666238892,2296.5937447023853,3611.9107843376355,3951.9933331208927,5569.8196139827205
ENSG00000010292,1306.8459899137356,1146.68466617805,1169.688079669406,1230.1647806075744,1092.4383910002807,1070.3545707097483,1176.9327911292582,1372.3357832170354
ENSG00000010295,1401.1038524469575,1369.7750681582154,1468.7511857533789,1225.6805833514106,798.2219625107438,747.3904412299044,1301.9750448000275,1347.9810586692022
ENSG00000010318,66.76598596103231,62.46531255444631,68.55314752641208,89.68394512327396,72.48810556988592,50.01656872475459,88.84581181870449,93.18329392214439
ENSG00000010322,2587.1819559900023,2107.088846702662,2826.103506776338,2212.203979707424,3186.9182413489843,2654.4507544637618,2684.0210064243197,2357.1137758033337
ENSG00000010361,184.58831412755993,198.55045776234718,202.23178520291563,197.3046792712027,127.92018629979867,136.47378037754467,180.98220926032397,240.3705422764406
ENSG00000010404,1456.087605591337,1456.7803249304798,2034.3146528462785,2381.1087430229236,1851.4314963790862,2212.875904865214,1963.3827550059389,2303.109821371182
